restaurant_name,rating,price_for_one,cuisine,item_name,description,price
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Kung Pao Paneer,,₹249
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Stir Fry Chicken In Black Bean Sauce,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Stir Fry Crispy Veg In Black Bean Sauce,,₹229
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Sweet Chilli Pot Chicken,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Spring Roll [Online],,₹229
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Asian Style Noodles,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Burnt Garlic Noodles,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Chilli Garlic Noodles,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Fried Rice,,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Hakka Noodles,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Schezwan Fried Rice,,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Singapore Noodles,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chilli Chicken,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chilli Mushroom,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chilli Paneer,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Asian Style Noodles,,₹249
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Burnt Garlic Noodles,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Chilli Garlic Noodles,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Fried Rice,,₹239
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Hakka Noodles,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Schezwan Fried Rice,,₹239
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Singapore Noodles,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Cheesy Grilled Potato Sandwich,,₹239
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Burger,With potato wedges,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Burger,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Club Sandwich,,₹329
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Tandoorisandwich,,₹289
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Exotic Veg Sandwich,,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Mushroom And Bellpepper Sandwich,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg And Cheese Sandwich,,₹229
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Club Sandwich,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Vegetable Burger,With potato wedges,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Vegetable Burger,,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Alfredo,Creamy & cheesy white sauce.,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Alfredo,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Non Veg Alfredo,Creamy & cheesy white sauce.,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Non Veg Alfredo,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Arrabiatta,Red tomato sauce.,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Arrabiatta,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Arrabiatta,Red tomato sauce.,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Arrabiatta,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Lasagne,,₹449
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Mac N Cheese,,₹429
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Pasta Napoletana,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Marinara,Perfect balance of both red & white sauce.,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Marinara,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Non Veg Marinara,Perfect balance of both red & white sauce.,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Non Veg Marinara,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Spaghetti Aglio Olio,"Traditional Italian simple pasta tossed in olive oil, garlic, olives & cheese",₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Spaghetti Aglio Olio,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Lasagne,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Mac N Cheese,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Pasta Napoletana,,₹359
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Bruschetta,,₹229
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Calabrian Stuffed Eggplant,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Au Gratin,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Enchiladas,,₹399
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Non Veg Enchiladas,,₹419
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Hummus And Pita Bread,,₹279
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Nachos With Cheese And Salsa,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Veg Quesadillas,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chicken Quesadillas,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Cheesy Garlic Bread,,₹249
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",French Fries Cheese Baked,,₹269
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",French Fries Peri Peri,,₹249
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",French Fries Salted,,₹229
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Garlic Bread,,₹189
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Potato Wedges Cheese Baked,,₹299
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Potato Wedges Peri Peri,,₹259
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Potato Wedges Salted,,₹239
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Cheese Omelette And Toast,,₹170
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Chilli Cheese And Mushroom Omelette,,₹200
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Egg And Grill Potato Toast,,₹150
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages","French Toast ,With Butter Jam",,₹180
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",French Toast With Honey And Chocolate,,₹180
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Fresh Fruit Pancakes,,₹220
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Masala Omelette And Toast,"Fresh eggs, onion, ginger and chilli.",₹150
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Masala Omelette And Toast,,₹150
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Nutella And Pancakes,,₹250
Sandrosso By Coffee Roasters,4.0,₹400 for one,"Cafe, Coffee, Sandwich, Asian, Italian, Desserts, Shake, Beverages",Sunny Side Up,,₹150
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Pizza,Detect current location,₹169
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Pizza,Order Online/,₹169
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Capsicum Pizza,Veg Pizza,₹169
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Capsicum Pizza,,₹169
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Corn Pizza,,₹179
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Mashroom Pizza,,₹189
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Onion Pizza,,₹179
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Paneer Pizza,,₹209
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Cheese Tomato Pizza,,₹169
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Jalapeno Mashroom Pizza,,₹229
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Jalapeno Olive Pizza,,₹239
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Margherita Pizza,,₹159
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Onion Capsicum Pizza,,₹199
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Onion Tomato Pizza,,₹199
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Paneer Capsicum Pizza,,₹219
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Paneer Onion Pizza,,₹209
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Paneer Tomato Piza,,₹219
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",American Deluxe Pizza,Veg Premium Pizza,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",American Deluxe Pizza,"Onion,Capsicum,Sweet Corn,Jalapeno,Mushroom",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",American Deluxe Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Caprese Pizza,"Tomato,Onion,Capsicum,Jalapeno,Red Paprika",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Caprese Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Club Pizza,"Onion,Capsicum,Mushroom,Tomato",₹349
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Club Pizza,,₹349
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Crunchy Veg Pizza,"Onion, Capsicum,Tomato",₹339
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Crunchy Veg Pizza,,₹339
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Hawaiian Beach Pizza,"Paneer,Pineapple,Onion,Olive,Red Paprika",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Hawaiian Beach Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Hot N Fire Pizza,"Tomato,Onion,Capsicum,Jalapeno,Red Paprika",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Hot N Fire Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Pizza,"Onion,Capsicum,Sweet Corn,Paneer",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Paneer Delihgt Pizza,"Onion, Capsicum ,Paneer, Red Paprika",₹419
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Paneer Delihgt Pizza,,₹419
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Piri Piri Pizza,"Onion,Capsicum,Sweet Corn",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Piri Piri Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Signature Farm House Pizza,"Onion,Capsicum,Carrot,Jugni,Corn,Mushroom,Babycorn,Olive,Jalapeno",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Signature Farm House Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Spicy Papper Pizza,"Capsicum,Jalapeno,Red Paprika,Olive",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Spicy Papper Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Tandoori Pizza,"Onion,Capsicum,Tomato,Paneer",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Tandoori Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Veg Loded Pizza,"Jalapeno, Mashroom, Tomato",₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Veg Loded Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Bbq Chicken Pizza,Non Veg Pizza,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Bbq Chicken Pizza,Bbq Chicken With Hot Bbq Sauce,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Bbq Chicken Pizza,,₹449
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Chicken Grilled Pizza,Grilled Chicken With Saute Vegies,₹399
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Chicken Grilled Pizza,,₹399
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Jalapeno Mashroom Chicken Pizza,Chicken With Jalapeno & Mashroom,₹469
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Jalapeno Mashroom Chicken Pizza,,₹469
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Chicken Pizza,Marinated Chicken With Makhni Sauce,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Chicken Pizza,,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Piri Piri Chicken Pizza,Coted Chicken With Piri Piri Sauce,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Piri Piri Chicken Pizza,,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Round P Chicken Pizza,Piri Piri Chicken With Bbq Sauce,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Round P Chicken Pizza,,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Tandoori Chicken Pizza,Grilled Chicken With Tandoori Smoke Flvr,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Tandoori Chicken Pizza,,₹439
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Pasta,Veg Pasta,₹249
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Makhni Pasta,,₹249
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Penne Alfredo White Sauce,,₹239
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Penne Pink Sauce,,₹239
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Veg Lasagne,,₹269
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Veg Penne Arrbiata Red Sauce,,₹229
The Foodie Co.,3.7,₹200 for one,"Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts",Chicken Makhni Pasta,Chicken Pasta,₹299
